circRNA_ID	Case1	Case2	Control1	Control2
chr19:44662278|44667321	0	0	5	0
chr19:39433665|39435705	0	6	0	0
chr6:43848761|43850204	0	6	10	0
chr3:52290960|52292569	0	0	3	0
chrX:38089446|38102434	0	0	0	4
chr14:105148326|105150911	0	0	0	7
chr16:1352239|1362320	4	0	0	0
chr9:69043461|69046482	0	0	0	3
chr9:38458368|38469965	0	6	0	0
chr7:6639042|6642764	5	0	0	0
chr22:17791202|17808937	1	1	0	4
chr1:29216005|29216685	0	0	6	0
chr19:35280716|35282667	0	5	2	0
chr4:87656472|87657079	2	2	3	4
chr1:23854360|23863271	4	0	0	0
chr20:25417104|25441776	0	0	0	8
chr5:176529731|176530206	0	3	0	0
chr10:73396519|73398385	0	2	0	0
chr4:111902033|111924053	0	0	9	0
chr5:178245771|178246453	0	0	4	0
chr11:63095991|63119335	0	4	0	0
chr22:26488029|26490198	1	8	1	0
chr10:72715854|72859347	0	0	0	6
chr19:51081532|51082636	0	2	0	0
chr1:40629271|40641956	0	0	0	2
chr3:167895887|167927408	0	0	6	0
chr11:57598249|57606213	6	0	0	0
chr2:130370557|130370964	0	6	0	0
chr7:65087760|65090722	0	0	0	5
chr13:100368472|100425731	0	0	0	5
chr22:24185094|24186159	0	2	0	0
chr3:4806103|4815218	6	0	0	0
chr22:17182604|17191810	0	4	0	0
chr12:56348752|56350888	0	4	0	0
chr2:219329163|219329764	0	0	0	2
chr12:32602161|32619870	0	0	3	0
chr8:15623080|15662296	0	0	0	2
chr12:77228916|77312230	5	0	5	4
chr9:16552530|16727997	0	0	0	7
chr9:134045293|134051709	0	0	9	0
chr19:52618936|52635153	0	7	0	0
chr8:22558129|22561373	0	0	0	2
chr22:32435704|32445698	0	0	6	0
chr3:52203863|52206751	0	11	3	0
chr8:36765057|36774280	5	0	3	0
chr5:138257639|138264548	3	0	3	0
chr7:48094763|48099787	0	0	4	0
chrX:47605223|47624440	6	0	3	0
chr9:136800389|136804816	0	3	0	0
chr2:113072711|113074414	3	0	1	4
chr1:3742804|3743190	0	5	0	0
chr18:12706550|12720683	0	6	0	0
chr13:79412682|79417916	0	0	6	0
chr6:63576436|63578529	8	0	6	0
chr19:12947848|12948358	7	0	0	0
chr20:36877899|36879193	0	0	0	3
chr17:32360598|32362984	11	0	0	6
chr1:201317572|201320381	0	0	2	0
chr1:116390213|116398789	0	0	0	4
chr2:169138577|169139371	0	6	0	0
chr4:28599271|28600139	0	4	0	5
chr2:38746694|38748157	0	7	0	0
chr19:44055109|44067273	1	0	0	4
chr20:49640478|49643650	0	0	0	8
chr7:66839540|66839934	0	4	0	0
chr2:201266487|201272942	0	4	0	0
chr19:35505718|35506665	0	0	0	10
chr7:5989800|5997423	0	0	8	0
chr9:135500570|135501123	0	0	8	0
chr22:20974525|20976766	6	0	0	0
chr1:246109076|246109893	7	0	0	0
chr10:92919982|92948379	0	4	0	0
chr11:117458754|117480571	4	0	0	0
chr11:126440449|126473466	5	0	0	0
chr13:75567227|75594990	0	0	0	3
chr11:95849674|95858632	0	0	0	5
chr19:56539625|56549121	6	0	0	0
chr8:25887842|25908555	0	0	0	10
chr19:33196730|33202986	0	0	3	0
chr14:104988943|104991620	3	9	0	0
chr10:88762188|88768928	9	5	0	0
chr12:70224965|70230018	4	0	0	0
chr17:60059422|60067732	4	0	0	0
chr12:113200580|113208259	1	0	0	7
chr8:22025436|22034275	0	0	0	7
chr3:56633044|56648893	0	0	0	7
chrX:3013047|3024155	7	0	0	2
chr3:48410296|48411036	0	0	0	9
chr11:66020564|66021879	5	0	0	0
chr10:96395875|96413316	4	0	0	0
chr7:128845990|128848068	0	0	3	0
chr11:66515540|66519748	6	0	0	0
chr16:57563091|57566751	5	4	0	0
chr17:79949717|79950594	4	0	0	0
chr3:9937562|9941026	0	0	3	0
chr8:90357546|90554666	0	4	0	0
chr15:77660052|77667086	5	1	0	0
chr13:45985297|46045516	0	0	0	5
chr7:125248301|125250057	0	8	0	1
chr1:111486586|111489024	6	12	0	0
chrX:111250917|111252499	6	0	1	0
chr19:19101781|19104938	4	0	0	0
chr16:89198122|89198550	0	0	0	6
chr3:170122591|170145521	0	0	9	0
chr1:11020429|11022250	4	0	0	0
chr20:375445|385733	0	0	2	0
chr4:83587255|83594960	0	0	0	7
chr14:73252649|73259545	0	0	3	0
chr5:79032687|79044552	0	0	0	5
chr12:47740141|47741040	0	0	9	0
chr10:22391805|22401277	2	0	0	0
chr6:44352726|44368499	6	0	10	0
chr11:117246809|117281404	0	10	0	0
chr19:34434868|34443911	0	0	0	4
chr4:730630|731110	0	0	3	0
chr1:94480464|94489816	4	0	0	0
chr6:43434621|43436247	6	0	0	0
chr21:34215500|34262938	4	0	6	0
chr17:46931099|46938704	0	7	0	0
chr1:179852632|179877373	0	0	8	0
chr4:67682119|67696707	7	0	0	0
chr14:55175346|55177336	0	0	0	9
chr16:69318650|69320289	7	1	5	0
chr10:59672770|59684327	11	0	0	0
chr20:48651396|48658228	1	0	0	1
chr18:50920456|50921187	0	0	9	0
chr9:137051510|137052348	0	0	0	5
chr19:22072809|22073564	7	0	0	0
chr22:29263835|29267577	6	0	0	0
chr6:43138849|43139525	0	0	8	0
chr6:8238931|8260738	0	0	0	5
chr22:45414322|45426175	0	0	0	10
chr2:29209786|29222408	0	3	0	7
chr5:177337706|177351291	3	0	0	0
chr2:131055553|131071938	7	0	0	0
chr17:32748936|32755662	6	0	0	0
chr4:118298733|118318556	2	0	0	0
chr1:192873052|192947388	0	4	0	0
chr13:32910637|32911650	1	0	2	0
chr7:90863175|90955817	0	7	0	0
chr1:24161542|24169601	0	0	0	8
chr16:89893728|89898649	0	4	0	0
chr14:63393820|63415232	4	0	0	0
chr2:170337849|170343555	0	0	6	0
chr14:69779182|69786307	3	6	0	10
chr10:129467241|129536377	0	3	8	0
chr6:169231980|169237795	5	0	0	0
chr15:43775525|43795736	0	3	0	0
chr11:65131132|65133074	0	7	0	0
chr10:46012883|46013639	4	0	0	0
chr1:11655806|11658628	0	0	5	0
chr12:18696150|18701776	2	0	0	0
chr5:75137856|75188648	0	5	0	0
chr2:42656200|42682589	0	0	5	0
chrX:102599712|102605653	0	7	0	0
chr9:129084668|129085306	0	0	0	6
chr4:102580535|102582957	0	0	3	0
chr10:67988663|67992682	0	4	0	0
chr3:130705561|130723587	0	0	0	13
chr10:94546377|94562876	12	0	0	0
chr4:23828400|23884931	0	0	0	6
chr4:86888121|86891593	0	6	0	0
chr7:77910245|77929327	7	0	0	0
chr2:107992106|107997986	3	0	0	0
chr1:51823664|51825382	0	0	3	0
chr2:85847861|85863485	0	0	0	5
chr20:33061768|33064845	0	4	0	3
chrX:49691249|49694201	6	0	0	0
chr1:64991298|64991441	2	0	0	0
chr1:7849640|7850922	0	4	0	0
chr11:86255222|86264263	0	0	9	0
chr3:47407130|47409087	0	0	0	4
chr14:25145402|25155828	0	0	4	0
chr9:74998598|75017448	0	6	0	0
chr14:103428387|103448967	0	0	4	0
chr19:49636824|49637130	0	0	5	0
chr5:115275994|115280480	11	0	0	0
chr17:75278152|75288591	5	0	0	0
chr11:117988382|117993410	0	0	3	0
chr1:45004600|45005883	0	6	0	0
chr3:14654426|14655629	0	0	0	4
chr4:139295732|139297443	0	0	0	2
chr2:174442119|174445176	0	0	0	4
chr17:39708321|39710201	0	0	6	0
chr9:128715172|128716923	0	5	0	0
chr3:41911541|41932006	0	0	0	7
chr19:50159230|50159580	1	0	3	0
chr1:92042823|92050420	0	3	0	0
chr2:219444825|219451807	3	0	0	0
chr2:47820362|47832880	9	0	0	0
chr10:114843741|114846367	0	4	0	0
chr19:1914979|1918283	0	0	0	7
chr1:192567147|192593657	0	0	7	0
chr1:119384776|119392687	0	0	10	0
chr9:36607575|36643083	0	4	0	0
chr7:2702722|2708716	0	0	0	4
chr2:95153133|95157439	0	0	0	5
chr7:90255423|90262050	2	0	0	0
chr19:44513172|44522912	0	0	0	4
chr12:8515236|8518274	0	0	4	0
chr4:104927995|104966081	3	0	4	0
chr2:181987818|182061479	0	0	6	0
chr12:14665859|14718075	3	0	0	0
chr17:58305540|58305865	0	0	5	0
chr21:20781349|20781661	7	0	0	0
chr5:34795939|34803776	4	0	0	0
chr19:12928342|12930341	0	8	0	0
chr2:112978620|112979325	0	0	0	3
chr10:96044353|96050466	6	0	0	0
chr20:19049555|19053570	0	0	0	2
chr17:40751165|40754016	4	5	0	0
chr2:24146930|24174718	0	0	0	6
chr19:45414861|45420427	0	0	6	0
chr15:65059345|65065273	0	5	2	0
chr2:222628837|222633307	0	0	3	0
chr8:64151093|64167027	6	0	0	0
chr10:45148704|45152902	9	6	0	0
chr6:48068230|48069926	0	0	0	5
chr4:88114957|88121792	0	0	3	0
chr11:61780957|61781329	0	0	0	7
chr2:119239363|119254848	0	0	0	3
chr3:49831916|49847608	7	0	0	0
chr4:169588649|169599197	0	3	0	0
chr16:56434754|56447989	0	0	0	2
chr1:16976501|16978314	0	0	0	6
chr12:71069278|71104526	0	0	5	0
chr15:41501463|41502201	0	2	0	0
chr11:9288442|9295387	0	7	0	0
chr2:152720533|152735126	0	6	0	0
chr16:47153632|47157604	0	0	1	2
chr20:2863949|2864462	6	0	0	0
chr12:132090849|132104170	0	4	2	0
chr3:62491339|62492446	0	3	0	0
chr8:28452244|28463818	4	0	0	0
chr7:76395253|76400591	14	9	0	0
chr21:34707280|34708069	0	4	0	0
chr17:17306543|17323245	3	0	0	0
chr9:128842654|128845411	9	0	0	0
chr9:131052850|131069050	0	2	0	0
chr5:154859353|154863395	4	0	0	0
chr1:108695702|108696194	0	7	0	0
chrX:70042187|70043243	0	0	4	0
chr2:7428388|7429872	4	0	0	0
chr1:43339271|43346629	8	0	0	0
chr4:154609630|154611898	0	6	0	0
chr10:17977902|17991303	0	0	9	6
chr12:54375844|54384560	5	0	0	0
chr19:31588628|31590116	0	9	0	0
chrX:47202943|47203214	3	0	0	0
chr2:241040075|241048440	0	6	0	0
chr2:203251967|203266681	0	0	3	0
chr18:35974896|35977600	3	0	0	0
chr7:32488625|32489344	3	0	3	0
chr3:71292517|71296507	5	6	0	3
chr3:181421728|181438699	0	0	0	5
chr11:66482193|66483169	0	4	0	0
chr4:95115685|95130054	4	0	0	1
chr5:119492100|119506889	0	2	0	0
chr6:70791689|70798737	0	5	0	0
chr12:118867596|118891481	5	0	4	0
chr11:23155211|23165093	0	5	0	0
chr11:65084235|65084800	0	0	7	0
chr8:23090148|23111825	0	0	5	0
chr4:99282346|99286988	8	0	0	0
chr17:41830801|41835272	0	0	0	4
chr1:241446915|241448649	5	0	0	0
chr17:7925931|7927694	3	0	0	0
chr3:69937822|69949168	7	0	9	0
chr20:45555701|45579284	4	0	0	0
chr11:65862444|65863721	0	5	0	0
chr11:95151053|95157803	6	0	0	0
chr19:51350329|51354308	0	0	0	7
chr10:89705294|89709253	0	0	0	3
chr7:29955179|29969013	0	5	0	0
chr9:100326302|100330169	0	0	6	3
chrX:135907313|135908229	11	0	0	0
chr11:33710206|33717471	4	0	0	0
chr2:74555154|74555668	0	0	0	2
chr10:78004716|78007866	4	0	0	0
chr22:37838500|37840234	5	0	0	0
chr4:186204381|186205302	3	0	0	3
chr2:159256196|159279945	3	0	0	0
chr1:161054623|161059716	0	5	0	0
chr17:68040678|68043363	0	8	0	0
chr1:151851053|151852459	0	0	0	7
chr20:32316218|32326884	0	0	2	0
chr14:76022327|76082367	0	1	1	0
chr12:110873842|110881296	4	0	0	0
chr22:25221404|25225036	6	0	0	2
chr11:61486948|61487240	0	0	0	2
chr12:75410434|75413701	0	10	0	0
chr20:63869296|63882820	2	0	0	0
chr2:70083538|70085624	0	0	0	6
chr17:7559846|7560167	0	2	0	0
chr3:181420272|181438699	0	0	2	0
chr2:112165001|112181876	0	7	0	0
chr7:114631528|114654009	0	4	0	0
chr15:63244756|63255584	0	5	0	0
chr16:25217198|25221583	2	0	0	0
chr9:92634386|92635246	0	6	4	2
chr10:63599170|63610334	0	0	0	8
chr7:5831181|5833568	5	0	0	0
chr19:11335665|11337460	11	0	0	1
chr4:73987292|73987652	0	3	0	0
chr6:160408753|160436877	0	0	5	0
chr12:72261198|72264621	6	0	0	0
chr1:222719263|222725555	3	0	0	0
chr12:6831825|6834049	0	0	0	9
chr19:18562036|18565021	3	0	0	0
chr22:21995133|22026129	7	8	0	0
chr12:118019632|118025010	5	0	0	0
chr5:134609571|134612756	0	4	0	3
chr21:16383160|16391685	0	7	0	0
chrX:72275544|72276234	2	0	0	0
chr9:97805840|97810039	0	7	2	0
chr12:122216759|122226568	0	0	0	5
chr3:112563385|112570670	0	0	11	0
chr13:53110861|53148364	0	6	0	0
chr2:147952373|147958866	0	0	0	3
chr19:4282870|4283242	8	0	0	0
chr14:73937948|73944885	10	0	0	0
chr20:10275429|10277726	0	3	0	0
chr8:66496437|66505528	5	0	1	0
chr11:123060593|123061258	5	0	0	0
chr9:110973481|111036201	0	6	1	0
chr1:11676046|11680471	0	0	0	5
chr15:76009200|76052983	0	0	0	5
chr19:37198939|37207254	0	0	3	12
chr1:151707792|151709077	0	0	4	0
chr11:104998885|105002201	3	0	0	0
chr16:70541669|70557029	3	0	0	0
chr1:179889310|179904022	0	0	2	0
chr6:155430843|155443418	2	0	0	0
chr2:46909023|46910873	3	0	0	0
chr2:174753503|174759375	4	0	0	0
chr18:72541804|72543530	0	0	0	6
chr8:37741772|37749632	0	0	7	0
chr3:30644747|30672437	8	0	0	0
chr14:23300107|23300864	0	3	0	0
chr11:15075061|15075198	5	0	0	0
chr17:74849780|74851691	0	0	2	0
chr19:32794628|32801873	0	5	0	5
chr2:25929955|25956444	0	0	8	0
chr12:27474786|27488547	0	0	9	0
chr1:36176199|36178823	0	7	0	0
chr5:62515388|62526257	0	5	0	5
chr12:46785104|46793178	0	0	6	0
chr15:78601253|78618915	8	0	0	0
chr3:11315344|11348035	5	0	0	0
chr9:124855861|124856600	5	0	0	0
chr19:17391211|17391846	6	0	0	2
chr22:29286923|29297949	0	0	9	0
chr8:94662272|94665059	0	0	0	8
chr11:847201|864511	6	0	0	0
chr19:1003130|1007971	0	0	10	0
chr8:86113709|86141529	0	0	0	10
chr1:161217986|161218276	0	0	4	0
chr10:125770334|125772750	11	0	0	0
chr11:118373494|118381523	0	0	3	0
chr1:89116992|89121270	0	0	6	0
chr20:33412575|33417923	0	7	0	0
chr5:32248772|32268794	0	0	0	4
chr10:119173737|119177153	0	0	9	0
chr1:75787497|75790057	0	6	0	0
chr13:28028178|28037288	0	0	8	0
chr17:78175529|78185165	0	0	0	2
chr1:161802052|161851835	0	0	0	11
chr10:62215029|62223332	0	0	9	0
chr4:69749721|69755261	5	0	0	0
chr20:35459983|35465825	0	0	9	0
chr1:169376540|169378529	0	9	0	0
chr1:27897633|27907041	0	2	0	0
chr3:42661485|42661632	0	0	2	0
chr1:190302703|190342532	0	0	6	0
chr10:93074308|93075307	5	0	0	0
chr8:66988400|67010831	4	0	0	0
chr6:78985352|79002124	0	0	0	12
chr11:8912453|8914930	5	0	0	0
chr17:17816457|17818374	0	0	0	7
chr1:150283208|150283880	0	0	4	0
chr19:7938027|7941197	0	0	0	2
chr5:178942685|178946485	0	0	8	2
chr2:23642338|23693528	5	0	0	0
chr9:122378433|122381552	0	8	0	0
chr12:55839496|55842438	0	0	4	0
chr12:56349589|56351450	5	0	0	0
chr19:6177229|6185653	3	0	0	0
chr2:78914798|78919525	4	0	0	6
chr19:21454383|21456588	0	5	5	0
chr1:165210699|165213813	3	0	0	0
chr12:98670973|98683274	0	6	0	0
chr8:23145058|23148551	0	0	3	6
chr5:55781066|55786670	0	2	0	0
chr7:887370|892418	0	3	0	0
chr14:102952498|102963155	0	2	0	0
chr7:120967934|120969204	3	0	0	0
chrX:53423314|53426393	1	0	0	4
chr1:35389948|35397545	8	0	0	0
chr2:70991830|70993775	0	0	4	0
chr12:40521474|40522696	0	0	5	0
chr19:10315386|10315759	0	0	0	4
chr20:62392389|62393605	0	0	0	11
chr1:37581342|37582336	6	0	0	0
chr4:4240321|4246343	0	0	0	5
chr6:2770195|2783561	0	5	0	0
chr15:77052777|77054279	0	0	0	8
chr22:50150735|50159785	4	0	0	0
chr11:75283287|75284279	4	0	0	0
chr1:100439932|100462881	7	0	0	0
chr2:61839421|61842360	0	6	0	0
chr18:63782355|63796383	0	0	0	11
chr20:45824495|45833328	0	0	4	0
chr9:98210656|98229148	0	0	0	3
chr6:4049732|4058814	0	0	3	0
chr10:37528481|37530551	0	0	4	0
chr1:110406318|110407128	0	0	2	0
chr16:19616114|19629820	0	6	0	0
chr2:131055553|131093460	0	2	0	0
chr3:54878688|54896958	0	0	6	0
chr20:37229973|37234095	0	2	0	0
chr18:2927722|2938037	0	0	13	0
chr16:88035052|88038011	0	0	3	0
chr12:130667294|130667682	0	0	2	0
chr4:173295396|173302164	0	8	0	0
chr16:67282503|67285215	0	3	0	0
chr4:11763459|11770688	0	0	0	3
chr12:95998331|96000260	5	4	0	0
chr2:220630379|220632807	0	0	5	9
chr2:24963405|24967293	0	0	3	0
chr18:36205077|36220217	9	0	0	0
chr20:9506925|9509165	0	1	0	1
chrX:15587753|15595003	0	0	6	0
chr9:15423909|15433636	0	0	4	0
chrX:54133773|54136590	0	4	0	0
chr2:43852354|43872306	0	0	0	2
chr4:47645081|47678054	0	7	0	0
chr4:1210890|1212539	0	0	4	0
chr20:36758558|36768042	0	2	0	0
chr22:45541229|45543526	0	0	6	0
chr22:50526576|50528610	0	0	6	0
chr20:38360704|38366828	0	2	0	2
chr12:75505198|75506916	0	0	0	8
chr16:56879073|56885364	0	6	0	0
chr3:49419710|49425438	0	0	0	5
chr19:756890|760039	0	0	0	2
chr17:30329251|30332158	0	0	0	10
chr12:110134948|110147048	0	5	0	0
chr2:222919064|222924595	0	0	0	10
chr20:45892398|45894072	0	0	0	2
chrX:100823886|100828102	0	7	0	0
chr1:230988320|230990263	2	1	0	0
chr1:111447095|111447576	6	0	0	0
chr2:8673037|8673307	0	2	0	0
chr5:76285162|76291856	0	6	2	1
chr10:123361319|123362147	0	0	8	0
chr1:227731585|227759485	0	0	5	0
chr3:174458514|174536683	0	0	0	4
chr9:127336128|127345477	0	4	0	0
chr11:125948305|125952073	10	0	0	8
chr9:113354240|113360737	0	0	7	5
chr8:92628101|92654161	2	0	3	9
chr1:185300217|185300558	0	0	0	3
chr1:100107628|100120459	0	0	0	5
chr6:107921797|107924932	0	2	0	0
chrX:101100437|101130073	0	0	0	6
chr9:136863288|136863871	0	0	6	0
chr12:26990450|26995408	0	4	0	0
chr7:101218319|101222774	0	0	4	0
chr2:207517620|207528613	5	3	1	0
chr21:28882160|28883071	5	0	3	6
chr2:7968145|7976846	0	0	0	8
chr15:64848593|64855037	4	1	0	0
chr10:97859458|97864082	0	2	0	0
chr1:119753280|119757438	0	0	6	0
chr1:102387205|102388629	8	0	0	0
chr3:49324894|49327816	0	0	6	0
chr6:34989224|35078656	0	0	0	11
chr15:95469784|95491549	0	0	0	4
chr5:55127257|55133528	0	6	0	0
chr6:49848209|49852129	0	0	2	1
chr4:1073599|1079688	0	4	0	0
chr3:4312898|4313761	0	10	0	0
chr19:1418666|1428995	0	0	0	2
chr22:41274600|41281082	0	0	0	4
chr20:35134738|35142478	0	0	7	0
chr17:61465819|61478779	0	0	8	0
chr4:75600281|75607361	0	6	0	0
chr3:39063050|39066630	6	0	0	0
chr3:122911491|122912069	0	0	0	2
chr20:63542440|63544348	0	8	0	0
chr19:899601|902130	0	0	0	6
chr1:8949263|8957285	0	0	4	0
chr6:58027672|58043527	7	0	0	0
chr20:63244024|63250072	0	0	8	0
chr19:9419217|9434235	0	4	8	0
chr22:22630961|22633651	0	0	0	8
chr2:43498833|43505735	0	8	0	0
chr15:77568970|77572445	0	1	9	0
chr9:127872690|127874649	0	2	0	0
chr19:43170055|43185147	0	0	0	7
chr18:24427919|24438040	3	0	0	0
chr8:109553865|109554887	0	0	0	3
chr19:35140076|35142521	0	5	0	0
chr6:170543601|170546184	0	3	0	0
chr15:90257138|90258927	0	0	3	4
chr19:4531627|4534095	10	1	0	0
chr2:218827575|218828600	0	0	2	0
chr5:95656958|95675639	0	0	0	3
chr10:58386650|58388260	4	0	0	0
chr11:45723320|45739542	0	0	0	4
chr1:59056938|59082437	3	0	0	0
chr2:169606039|169614493	6	0	0	0
chr10:101991969|101995355	7	0	0	0
chr1:155085091|155085942	5	9	0	0
chr17:81845871|81847347	0	0	6	0
chr4:25394310|25403026	8	0	0	0
chr13:31247855|31274628	0	0	12	0
chr2:200885262|200885772	4	0	0	0
chr2:195455510|195458263	0	3	7	0
chr19:35140076|35141206	0	0	4	0
chr9:40758255|40763752	0	7	0	0
chr19:49557090|49560039	0	0	6	1
chr2:148645040|148690373	3	0	0	5
chr19:36195030|36202050	0	2	0	0
chr1:27102016|27102558	7	0	0	2
chr2:172103938|172106200	0	8	0	5
chr3:195867361|195872470	6	0	0	0
chr8:18804522|18804898	0	7	0	0
chr18:6993641|7002385	7	0	0	0
chr3:108603019|108605438	0	0	0	7
chr6:7889495|7899681	0	7	0	0
chr1:247423230|247436140	0	8	0	0
chr11:6600669|6602215	0	0	13	0
chr8:142775341|142775694	4	0	0	5
chr1:32211761|32214932	0	0	0	2
chr4:6078939|6084965	0	0	7	0
chr19:43551571|43553091	1	0	0	3
chr7:130497156|130498275	0	0	3	0
chr2:187499506|187547707	2	0	0	0
chr15:59174126|59202407	2	0	0	0
chr21:39391769|39499915	0	6	0	0
chr3:45093277|45112445	0	0	2	0
chr16:75093572|75095750	4	0	0	0
chr12:8943801|8945584	0	0	8	0
chr9:127817759|127818389	0	0	7	4
chr2:181103479|181104057	0	4	0	1
chr11:118554990|118557890	0	0	0	2
chr11:31370716|31414949	5	0	0	0
chr1:205161258|205163955	0	0	3	0
chr19:48853682|48859684	0	0	0	4
chr13:49248871|49255913	3	0	0	0
chr19:49057895|49058346	0	0	4	0
chr9:101399028|101399530	0	0	5	0
chr12:112997520|113005222	0	0	0	12
chr17:19379782|19382466	0	0	5	0
chr18:68261625|68263603	0	0	3	0
chr9:465962|467219	0	7	0	0
chr10:42550557|42552596	0	0	0	3
chrX:7257242|7276087	0	0	9	0
chr9:128828735|128828877	0	5	0	0
chr7:100122259|100122577	6	0	0	0
chr12:42643317|42644294	0	5	0	0
chr4:154565186|154565999	0	0	4	3
chr9:113256114|113257185	0	5	4	0
chr9:23831438|23831598	2	0	0	0
chr2:218401564|218402215	4	0	0	6
chr13:50433413|50492761	0	0	0	5
chr10:122982733|122983470	0	12	0	0
chr1:1676064|1676846	0	0	8	0
chr19:16654035|16659447	0	0	0	5
chr8:50656909|50658663	0	0	0	4
chr7:45101825|45105764	0	0	10	0
chr17:76088464|76089320	0	5	0	0
chr7:138628158|138649137	0	0	8	0
chr7:123134410|123149620	0	0	6	2
chr6:109452511|109454239	0	0	0	7
chrX:46542073|46544611	0	0	0	6
chr3:136982160|136995556	0	0	5	0
chr4:55110654|55115042	0	0	6	0
chr3:114139500|114172027	0	0	12	0
chr3:167248608|167252211	0	0	0	4
chr2:38689813|38729697	2	8	0	0
chr8:126790568|126845602	0	0	0	7
chr3:158593382|158598208	0	0	8	0
chr14:32678311|32696110	0	2	0	0
chr17:39201213|39202443	4	0	0	0
chr1:84182200|84196742	0	0	7	0
chr12:16224414|16257870	0	5	5	1
chr6:160956571|160969824	0	10	0	0
chr4:111645555|111717317	0	6	0	0
chrX:155065619|155066057	0	0	2	0
chr22:39025557|39031973	0	0	0	9
chr1:110378853|110389355	0	0	0	11
chr2:163867699|163869252	0	2	0	2
chr4:71769331|71784054	0	6	0	0
chr11:8457341|8473276	0	0	0	3
chr12:55968049|55968948	0	7	0	0
chr3:12501668|12516661	0	0	7	0
chr3:160285804|160307781	9	0	0	0
chr17:81122535|81127670	0	0	0	4
chr22:20140617|20141012	3	0	0	0
chr6:35776615|35777581	0	0	0	5
chr3:179576217|179580701	0	0	0	7
chr7:151218754|151224114	0	5	0	0
chr3:131487680|131500521	2	0	0	0
chr6:47677843|47680304	0	3	0	0
chr7:23250762|23253459	6	0	0	0
chr2:95108254|95117945	0	0	0	4
chr6:28148316|28151936	0	0	0	6
chr17:30922940|30934297	0	0	3	0
chr1:179082940|179085893	0	0	2	0
chr11:407817|408893	3	0	0	0
chr4:46312496|46386189	7	0	0	0
chr7:124851872|124863640	0	0	2	0
chr17:7550799|7559702	3	0	0	0
chr16:30751106|30753557	0	0	5	0
chr10:66084871|66098058	3	5	0	0
chr1:151665933|151692584	4	0	0	0
chr6:113956619|113960018	3	0	0	0
chrX:49173129|49173483	0	5	11	0
chr13:48253808|48256383	6	0	0	0
chr7:102496469|102605987	3	0	0	6
chr10:98208101|98234516	0	0	9	0
chr22:46312141|46323262	0	0	0	3
chr10:133366889|133370757	0	0	5	0
chr8:72057717|72231651	1	0	3	0
chr20:10896015|10907641	0	5	0	0
chr11:77624963|77625818	8	0	0	0
chr17:74203918|74204190	0	0	2	0
chr8:14164580|14324204	11	0	0	1
chr19:50419946|50422545	0	2	0	0
chr10:96349707|96351410	3	0	0	5
chr19:13751608|13757846	0	0	0	4
chr7:131375424|131387262	0	2	0	0
chr7:47996031|48017365	10	0	0	0
chr1:237885391|237887561	9	0	11	0
chr5:42759120|42783576	5	0	0	0
chr1:173807267|173811306	5	0	0	0
chr6:152754166|152755373	0	0	2	0
chr19:34005339|34061490	1	1	0	1
chr16:84845755|84848834	0	0	8	5
chr6:42256963|42264854	0	6	12	0
chr3:51978259|51985946	0	0	11	0
chr1:56524277|56537112	0	0	3	0
chr14:56805360|56810222	0	3	0	0
chr9:35744615|35748973	0	9	0	0
chr1:119798497|119803165	0	0	0	4
chr19:50336506|50337448	2	0	0	0
chr3:48679801|48680229	0	7	0	0
chr12:72286681|72303240	0	0	0	5
chr19:17754592|17764449	0	0	0	3
chr2:200893246|200897214	0	0	8	0
chr2:27603140|27631066	0	0	9	0
chr3:52824190|52826651	0	0	0	7
chr20:32706704|32728025	0	0	3	0
chr4:138095284|138123792	0	0	4	0
chr1:69760191|69825826	0	8	0	0
chr5:78116126|78175838	0	0	0	3
chr19:18785965|18788750	0	11	0	0
chr2:127195335|127203571	0	0	5	0
chr17:17214985|17228161	0	0	0	5
chr1:168090564|168097232	0	0	0	3
chr3:112047739|112061923	0	0	0	6
chr5:133316459|133334058	0	0	4	0
chr3:19970548|19976169	0	0	7	0
chrX:43288155|43405066	0	0	0	4
chr17:60269450|60294801	0	6	0	0
chr20:58992998|58993675	9	0	0	0
chr16:31142481|31143837	6	0	0	0
chr4:109659011|109660365	0	0	0	4
chr9:133520174|133528612	0	6	0	8
chr12:6857629|6861106	6	0	0	0
chr2:27442579|27443280	0	0	0	3
chr11:121127752|121158224	0	8	0	2
chr17:75835855|75836918	0	0	0	2
chr5:112184016|112204488	0	0	3	0
chr12:102846895|102851756	0	6	0	0
chr20:50189456|50190285	0	0	0	5
chr15:82817920|82819488	10	0	0	0
chrX:123614052|123619436	0	0	2	0
chr1:158255084|158256282	2	7	13	0
chr5:141925410|141929740	10	0	0	0
chr15:34350704|34354732	0	4	0	0
chrX:153951350|153952958	8	4	0	0
chr1:32030298|32038036	0	9	9	0
chr3:58310507|58316591	0	0	3	0
chr15:41195933|41216795	1	0	0	2
chr16:72073892|72074385	0	3	0	0
chr1:155172565|155173474	4	0	6	7
chr12:9571461|9584164	2	0	0	0
chr17:63710728|63723326	4	0	0	0
chr11:34957384|34970286	0	9	0	0
chr10:100057013|100063725	0	5	0	4
chr1:169397237|169424950	0	8	0	0
chr11:43971443|43974080	5	0	0	0
chr19:35250315|35266532	4	0	0	0
chr11:112075567|112080558	0	0	7	0
chr2:208273584|208298779	2	0	0	0
chr20:50597580|50609356	2	0	0	0
